year,DEP,Ludovic_proportion,Jean_proportion,Victor_proportion,Marie_proportion,Jeanne_proportion,Sophie_proportion
1973,67,0.00104837501872098,0.00838700014976786,0.00104837501872098,0.00811972615825506,0.000477630950485591,0.0144881388313963
1974,67,0.00164041994750656,0.00721784776902887,0.000820209973753281,0.00982081323225362,0.000861474844934528,0.0187801516195727
1975,67,0.00212765957446809,0.00904255319148936,0.000531914893617021,0.00955109837631328,0.00114613180515759,0.0160458452722063
1976,67,0.00667903525046382,0.00760667903525046,0.00166975881261596,0.011071569790431,0,0.0183867141162515
1977,67,0.00676169590643275,0.00657894736842105,0.00146198830409357,0.0146834477498093,0,0.0183066361556064
1978,67,0.00797872340425532,0.00921985815602837,0.000709219858156028,0.0131553491971368,0.00077384407041981,0.0212807119365448
1979,67,0.00923866552609068,0.00940975192472198,0.000855431993156544,0.0182122282103698,0.000929195316855603,0.0254599516818435
1980,67,0.00814826649624541,0.00894711615274005,0.000639079725195718,0.0207461645746165,0,0.023186889818689
1981,67,0.00939640070074853,0.0082815734989648,0.000955566172957477,0.0207735179868265,0.00118223273095761,0.0228002026684682
1982,67,0.00939939461526207,0.00876214752270193,0.000796558865700175,0.0198105081826012,0.000516795865633075,0.0213608957795004
1983,67,0.0123174379729016,0.00703853598451522,0.000703853598451522,0.018875047187618,0,0.0234050585126463
1984,67,0.012692502961584,0.00727703503130817,0.00203080047385344,0.0256836659275684,0,0.0256836659275684
1985,67,0.0164588528678304,0.00665004156275977,0.00266001662510391,0.0263110792912117,0,0.0195095758009665
1986,67,0.0126366120218579,0.00700136612021858,0.00136612021857923,0.0257525665564642,0.000696015312336871,0.0217504785105272
1987,67,0.0122719734660033,0.00630182421227197,0.00232172470978441,0.0270123277737491,0.000543872371283539,0.0197606961566352
1988,67,0.011639185257032,0.00565793727772389,0.002909796314258,0.0190735694822888,0.000681198910081744,0.0200953678474114
1989,67,0.0124549328089151,0.0042608980662078,0.00409701737135365,0.0223316335502022,0.00105503780552136,0.0175839634253561
1990,67,0.0113784135240572,0.00536410923276983,0.00601430429128739,0.0239510786478682,0.000849329030066248,0.015627654153219
1991,67,0.00844083452779105,0.00652970218187609,0.00605191909539736,0.0239572561185798,0.000861771802826612,0.0172354360565322
1992,67,0.0117909496494583,0.0055768005098789,0.00780752071383047,0.0228480340063762,0.00123981579879561,0.0150549061282324
1993,67,0.0121477982115742,0.0050615825881559,0.00826725156065463,0.0239110287303058,0.0020389249304912,0.0118628359592215
1994,67,0.0102346920769367,0.00511734603846833,0.00935239103582142,0.0274612366897067,0.000560433401830749,0.0117691014384457
1995,67,0.0091264667535854,0.00602998696219035,0.0104302477183833,0.0277054667162514,0.0026031982149498,0.00985496467088137
1996,67,0.0102717031146455,0.00563286944996687,0.0107687210072896,0.0273172569706104,0.00282592313489073,0.00791258477769405
1997,67,0.0104906937394247,0.00473773265651438,0.0120135363790186,0.0211424332344214,0.00129821958456973,0.00890207715133531
1998,67,0.00512227362855254,0.00429610046265697,0.0138797091870456,0.0287294789436117,0.00267665952890792,0.00660242683797288
1999,67,0.00921584478577203,0.00517380759902991,0.0135812449474535,0.0263861650918167,0.00338741308611161,0.00570511677660902
2000,67,0.00770178681454097,0.00200246457178065,0.0137091805298829,0.0262311727872736,0.00338466745642241,0.00490776781181249
2001,67,0.00721429742580751,0.00491883915395967,0.0126250204951631,0.0235899255054984,0.00407946080170273,0.00443419652358993
2002,67,0.00574615514618895,0.0038871049518337,0.0133513604867331,0.0176525821596244,0.00413145539906103,0.00375586854460094
2003,67,0.00327755735725375,0.00293255131964809,0.0110401932033811,0.0212166729252723,0.00525722868944799,0.00488171235448742
2004,67,0.00338862136614946,0.00303192438023899,0.0110576065632245,0.0179842637692019,0.00599475458973398,0.00412139378044211
2005,67,0.00332502078137988,0.00365752285951787,0.0111388196176226,0.0121166224914805,0.00397576675501704,0.00227186671715259
2006,67,0.00285378546248111,0.00285378546248111,0.00889709585361759,0.0133481646273637,0.00537634408602151,0.00278086763070078
2007,67,0.00187649266461958,0.0027294438758103,0.00887069259638349,0.00917957544463568,0.004972270032511,0.00401606425702811
2008,67,0.000862515094014145,0.00293255131964809,0.00862515094014145,0.00960090361445783,0.00564759036144578,0.00244728915662651
2009,67,0.000519300675090878,0.00276960360048468,0.00848191102648433,0.00732318365773752,0.00558874542301021,0.00134900751589902
2010,67,0,0.00190509179078628,0.0112573605819189,0.00706916316392816,0.00554069545280856,0.00171952617500955
2011,67,0.00144326177160382,0.00234530037885621,0.00938120151542486,0.00572948639246982,0.00511561285041948,0.00204624514016779
2012,67,0.000909256228405165,0.00418257865066376,0.00836515730132751,0.00529423742618611,0.00590511097536143,0.0030543677458766
2013,67,0,0.00230782886561335,0.0104739925439375,0.00511811023622047,0.00590551181102362,0.00216535433070866
2014,67,0,0.00229600847756976,0.00830095372659838,0.00502221363724165,0.00637434807803747,0.00173845856673749
2015,67,0,0.0016599040944301,0.00977499077831059,0.00463645943097998,0.00505795574288725,0.00210748155953635
2016,67,0,0.00247571891068368,0.010474195391354,0.00467985534992555,0.00680706232716443,0.00297808976813444
2017,67,0,0.0022740193291643,0.0109910934242941,0.0036255065045852,0.00703774792066539,0.00191938579654511
2018,67,0,0.00256612712198974,0.00927753651796289,0.00274725274725275,0.00676246830092984,0.00190194420963652
1900,68,0,0.0481049562682216,0.0127551020408163,0.284429599177801,0.0423946557040082,0.00539568345323741
1901,68,0,0.0503333333333333,0.009,0.281553398058252,0.0445606173761514,0.00647249190938511
1902,68,0,0.0475871313672922,0.0113941018766756,0.298245614035088,0.04437564499484,0.0064499484004128
1903,68,0,0.053109243697479,0.00974789915966387,0.276299428002984,0.0479980104451629,0.0029843322556578
1904,68,0,0.0471187519898122,0.0140082776185928,0.295689862749819,0.0498434866361666,0.00481579581025765
1905,68,0,0.0540540540540541,0.00982800982800983,0.295739965525733,0.0561438069441024,0.0049248953459739
1906,68,0,0.0466867469879518,0.00813253012048193,0.271074380165289,0.0564344746162928,0.00330578512396694
1907,68,0,0.0505481120584653,0.0112667478684531,0.272301626416954,0.0539674716609167,0.00344997535731888
1908,68,0,0.0478075517661389,0.00609013398294762,0.264842413877352,0.0542389445394576,0.00488639139995114
1909,68,0,0.047239444936522,0.00974313551815766,0.264127458302216,0.0557630072193179,0.00423201394075181
1910,68,0,0.0443535703051274,0.0103806228373702,0.26307847082495,0.0641348088531187,0.0045271629778672
1911,68,0,0.0567205225163286,0.00653145410794087,0.249446290143965,0.0658914728682171,0.00387596899224806
1912,68,0,0.0513784461152882,0.00908521303258145,0.282058189655172,0.0595366379310345,0.00323275862068966
1913,68,0,0.0529823392202599,0.00833055648117294,0.241476472245703,0.0679064525218371,0.00338123415046492
1914,68,0,0.0572860723236663,0.00895094880057286,0.281159420289855,0.0571014492753623,0.00405797101449275
1915,68,0,0.0526604498080088,0.0104223806911684,0.280240073868883,0.054016620498615,0
1916,68,0,0.056782334384858,0.00709779179810726,0.294079375406636,0.0566037735849057,0.00390370852309694
1917,68,0,0.0534124629080119,0.00890207715133531,0.289889415481833,0.0663507109004739,0.0023696682464455
1918,68,0,0.0681381957773513,0.00671785028790787,0.259607843137255,0.0690196078431373,0.00392156862745098
1919,68,0,0.0573313039066464,0.0076103500761035,0.260705289672544,0.0864819479429051,0.00251889168765743
1920,68,0,0.0684660961158657,0.00691244239631336,0.238735177865613,0.0866930171277997,0.00316205533596838
1921,68,0,0.0728247162673392,0.00504413619167718,0.230417090539166,0.0910478128179044,0.00152594099694812
1922,68,0,0.072130037250254,0.00575685743311886,0.244766505636071,0.0780998389694042,0.00161030595813205
1923,68,0,0.0907877169559413,0.00267022696929239,0.250586701434159,0.0748370273794003,0.00104302477183833
1924,68,0,0.0949082092137167,0.00831312781434015,0.237310656391177,0.0645761360616529,0.00159447249534946
1925,68,0,0.0898541114058355,0.00331564986737401,0.236198638769851,0.0612553566927149,0.00126039828585833
1926,68,0,0.0946587537091988,0.00474777448071217,0.234564711960734,0.055282872642728,0.00206664944458796
1927,68,0,0.0835788909724083,0.00294669166889901,0.225435005117707,0.0547594677584442,0.00307062436028659
1928,68,0,0.0846681922196796,0.00279684719043987,0.221012658227848,0.0445569620253165,0.00151898734177215
1929,68,0,0.0964376590330789,0.00585241730279898,0.216539440203562,0.04529262086514,0.00381679389312977
1930,68,0,0.103108041440553,0.0032067094227923,0.248789932236205,0.0411423039690223,0.005324298160697
1931,68,0,0.107169436864302,0.003225006201935,0.21339414306289,0.0436869899183869,0.00312049927988478
1932,68,0,0.117843388960205,0.00179717586649551,0.2242656449553,0.0365261813537676,0.00306513409961686
1933,68,0,0.127788488019829,0.00468190581107133,0.22924791086351,0.0364902506963788,0.00167130919220056
1934,68,0,0.115739446463517,0.00195694716242661,0.202355460385439,0.0355995717344754,0.00267665952890792
1935,68,0,0.141711229946524,0.0017825311942959,0.198710073710074,0.0319410319410319,0.00184275184275184
1936,68,0,0.12994683992912,0.00147666863555818,0.186445875498313,0.0214658080343453,0.00183992640294388
1937,68,0,0.14488188976378,0.0015748031496063,0.201557935735151,0.0240181759169101,0.00129827977929244
1938,68,0,0.156667702828722,0.00155424308361828,0.196794871794872,0.0182692307692308,0.000961538461538462
1939,68,0,0.156673114119923,0.00128949065119278,0.167373572593801,0.0179445350734095,0.00130505709624796
1940,68,0,0.131797583081571,0.00226586102719033,0.205566600397614,0.0194831013916501,0.00159045725646123
1941,68,0,0.119550408719346,0.00306539509536785,0.217070600632244,0.0291534949069196,0.00140498770635757
1942,68,0,0.139841688654354,0.00263852242744063,0.204337512707557,0.026431718061674,0.00135547272111149
1943,68,0,0.159322033898305,0.0023728813559322,0.253846153846154,0.0318681318681319,0
1944,68,0,0.162071535022355,0.0022354694485842,0.229066765031354,0.0254518627812615,0
1945,68,0,0.164487557992408,0,0.176972281449893,0.0115138592750533,0
1946,68,0,0.148138895828129,0.000749437921558831,0.14440911499735,0.00688924218335983,0
1947,68,0,0.153846153846154,0,0.15371372356124,0.0105755041810133,0
1948,68,0,0.127240539942465,0.00066386368665634,0.118922783603432,0.00714966634890372,0
1949,68,0,0.155186551865519,0,0.145640074211503,0.00417439703153989,0
1950,68,0,0.155699534318688,0,0.145297249334516,0.00488021295474712,0
1951,68,0,0.157416958943676,0.00082525273364968,0.124699190549114,0.00371909866549989,0
1952,68,0,0.146941223510596,0,0.12133072407045,0.00347901717764731,0.000652315720808871
1953,68,0,0.134666941637451,0,0.110097719869707,0.00238870792616721,0
1954,68,0,0.134240837696335,0,0.131584699453552,0.00218579234972678,0
1955,68,0,0.143377885783718,0,0.116622574955908,0.000881834215167548,0
1956,68,0,0.122121710526316,0.000616776315789474,0.106715931319278,0.0019560965007607,0.000869376222560313
1957,68,0,0.111598246313272,0,0.084640171858217,0.00107411385606874,0.00128893662728249
1958,68,0,0.0973325188352678,0,0.0987030116509123,0.00197845680369312,0.0010991426687184
1959,68,0,0.0790971939812932,0,0.0628696604600219,0.00131434830230011,0.00109529025191676
1960,68,0,0.0938642828118651,0,0.078042328042328,0.000661375661375661,0.0017636684303351
1961,68,0,0.0691024622716442,0,0.0602435377056185,0.0010681478316599,0.00277718436231574
1962,68,0,0.0761287710062766,0,0.0667800935772012,0,0.00340280731603573
1963,68,0,0.0743282996666013,0,0.0543889122217556,0.000629987400251995,0.00545989080218396
1964,68,0,0.048331415420023,0,0.0389826975192829,0,0.00416927246195539
1965,68,0,0.041082554517134,0,0.0397547050116304,0,0.00549799111862973
1966,68,0,0.0452883834281072,0,0.0292310951069689,0,0.00847278119042576
1967,68,0,0.0295845572807386,0,0.0259391771019678,0.000670840787119857,0.009391771019678
1968,68,0,0.0377240516882034,0,0.0231045311799013,0.000897263346792284,0.012561686855092
1969,68,0,0.0294429146367295,0,0.0233634050427944,0.000693962526023595,0.0138792505204719
1970,68,0.00125944584382872,0.0201511335012594,0.000629722921914358,0.0132269099201824,0.000684150513112885,0.017787913340935
1971,68,0.00122950819672131,0.0114754098360656,0.000819672131147541,0.00837004405286344,0,0.0187224669603524
1972,68,0,0.0141738946477681,0.00148085466469219,0.00940017905102954,0,0.0174574753804834
1973,68,0.00214868929952729,0.0122475290073055,0.000859475719810915,0.0114996479699601,0,0.0206524290072753
1974,68,0.000670990829791993,0.0161037799150078,0.00201297248937598,0.0142168674698795,0,0.0192771084337349
1975,68,0.00227732793522267,0.0111336032388664,0,0.0143808255659121,0,0.0191744340878828
1976,68,0.00508646998982706,0.0137334689725331,0.000762970498474059,0.0193401592718999,0,0.025028441410694
1977,68,0.00571428571428571,0.00869565217391304,0,0.0178471834913553,0,0.018962632459565
1978,68,0.0061022120518688,0.00889905924230867,0,0.0227834202580291,0,0.018940433708482
1979,68,0.00880410858400587,0.00562484715089264,0,0.0287295730100158,0,0.018450184501845
1980,68,0.00932183640177115,0.00815660685154975,0,0.0231772090777402,0,0.0195557701593433
1981,68,0.00906823849467241,0.00702788483337112,0.00113352981183405,0.0295843520782396,0.00097799511002445,0.0193154034229829
1982,68,0.00786693639020005,0.00696785794560575,0,0.0245622568093385,0.000729571984435798,0.0201848249027237
1983,68,0.0109997555609875,0.00611097531165974,0.00146663407479834,0.0229145211122554,0.00102986611740474,0.0208547888774459
1984,68,0.013608634443923,0.00797747536367902,0.000703894885030502,0.0246317927882174,0.000761808024377857,0.0205688166582021
1985,68,0.0116414435389988,0.00838183934807916,0.000931315483119907,0.0323649337410805,0.00101936799184506,0.0196228338430173
1986,68,0.0104287369640788,0.0113557358053302,0.00139049826187717,0.0286783042394015,0.000748129675810474,0.0172069825436409
1987,68,0.0111904761904762,0.00547619047619048,0.000952380952380952,0.0238036201338954,0,0.0146293082072899
1988,68,0.0131487889273356,0.00484429065743945,0.00115340253748558,0.0307175425965923,0.00143988480921526,0.0160787137029038
1989,68,0.00758272058823529,0.00482536764705882,0.00206801470588235,0.020532319391635,0,0.0136882129277567
1990,68,0.00809997685720898,0.00509141402453136,0.00231427910205971,0.0270546197039306,0.00127616130678918,0.0160796324655436
1991,68,0.00850862680217443,0.00590876861262113,0.00519971637910659,0.0237669307436749,0.000766675185279836,0.0158446204957833
1992,68,0.00782546834242352,0.00616552051221247,0.00426843727768556,0.0265789473684211,0.00131578947368421,0.00947368421052632
1993,68,0.00821988183919856,0.00359619830464937,0.00410994091959928,0.0254003313086692,0.00220872446162341,0.00993926007730536
1994,68,0.00770811921891059,0.00693730729701953,0.00385405960945529,0.0293296089385475,0.00167597765363128,0.00865921787709497
1995,68,0.00650650650650651,0.00650650650650651,0.00775775775775776,0.0234524134169621,0.00218161985274066,0.00818107444777747
1996,68,0.00760841998478316,0.00507227998985544,0.00684757798630484,0.0333793103448276,0.00220689655172414,0.00579310344827586
1997,68,0.00611776701503951,0.00433341830231965,0.0107060922763191,0.0290178571428571,0.00223214285714286,0.00641741071428571
1998,68,0.00514800514800515,0.00308880308880309,0.0118404118404118,0.0262057429606914,0.00501812099247282,0.00696961248954558
1999,68,0.0053394355453852,0.00483091787439614,0.007627765064836,0.0205596801827527,0.00285551113649343,0.00456881781838949
2000,68,0.00250438266967193,0.00450788880540947,0.00751314800901578,0.0259208731241473,0.00300136425648022,0.00545702592087312
2001,68,0.00583608221263639,0.00380614057345851,0.0104034509007866,0.0160518163897494,0.00450577302168403,0.00422416220782878
2002,68,0.00239043824701195,0.00424966799468791,0.00717131474103586,0.0154609101516919,0.00525087514585764,0.00262543757292882
2003,68,0.00230650948231676,0.000768836494105587,0.00922603792926704,0.0159574468085106,0.00354609929078014,0.00295508274231678
2004,68,0.000796178343949045,0.00371549893842887,0.0071656050955414,0.0186032326928942,0.00762427569380909,0.00365965233302836
2005,68,0.003304874690168,0.00137703112090333,0.00688515560451666,0.0114320096269555,0.00541516245487365,0.00330926594464501
2006,68,0.00105042016806723,0.00157563025210084,0.00630252100840336,0.0103458468814662,0.00650310375406444,0.00147797812592374
2007,68,0.00109619073718827,0.00356261989586188,0.00602904905453549,0.0126153846153846,0.00584615384615385,0.00215384615384615
2008,68,0.00138274336283186,0.00248893805309735,0.00525442477876106,0.00701219512195122,0.00792682926829268,0
2009,68,0,0.00193852118526724,0.00581556355580172,0.00625,0.00625,0.0009375
2010,68,0.000797660196756182,0.00159532039351236,0.00797660196756182,0.00713178294573643,0.00496124031007752,0.00341085271317829
2011,68,0.00114090131203651,0.00399315459212778,0.00713063320022818,0.00315855969677827,0.00568540745420088,0.00221099178774479
2012,68,0,0.00230414746543779,0.00547235023041475,0.00477707006369427,0.00509554140127389,0.000955414012738854
2013,68,0,0,0.0082904516866781,0.00563286944996687,0.00530152418820411,0
2014,68,0,0.0014446691707599,0.0083790811904074,0.00666222518321119,0.00499666888740839,0.00133244503664224
2015,68,0,0.00178147268408551,0.00742280285035629,0.00296150049358342,0.00526488976637052,0.00263244488318526
2016,68,0,0.00154559505409583,0.00680061823802164,0.00282985496993279,0.00565970993986558,0.00247612309869119
2017,68,0,0.00127347978350844,0.00604902897166507,0.0036231884057971,0.0072463768115942,0.00217391304347826
2018,68,0,0.000960922485586163,0.00992953235105701,0,0.00680529300567108,0.00264650283553875
1900,69,0,0.146718146718147,0.00540540540540541,0.23074745186863,0.127123442808607,0
1901,69,0,0.128801431127013,0.00894454382826476,0.219296086635491,0.126507506768398,0.00196898843219296
1902,69,0,0.141196013289037,0.00730897009966777,0.231490621915104,0.112290227048371,0
1903,69,0,0.141314703080343,0.0107970784375992,0.225452812202097,0.117969494756911,0
1904,69,0,0.131178707224335,0.0114068441064639,0.21166253101737,0.119106699751861,0.000992555831265509
1905,69,0,0.142384105960265,0.00692354003612282,0.214742830054515,0.116141265702773,0.000711068973690448
1906,69,0,0.13013901212659,0.00887311446317657,0.192705882352941,0.113176470588235,0
1907,69,0,0.123678948871751,0.0105684090259926,0.174798673614401,0.114163903363335,0
1908,69,0,0.12185534591195,0.0060272536687631,0.192937123169681,0.109819121447028,0.00107665805340224
1909,69,0,0.131639722863741,0.00949448293559148,0.201306012159424,0.10470614726413,0.000900698040981761
1910,69,0,0.125729571984436,0.00705252918287938,0.17765726681128,0.108893709327549,0
1911,69,0,0.115344467640919,0.00704592901878914,0.176744186046512,0.101627906976744,0
1912,69,0,0.122898413450154,0.00852474544162917,0.181445523193096,0.100970873786408,0.000647249190938511
1913,69,0,0.120992277088696,0.00561666276620641,0.169771380186283,0.100762066045724,0
1914,69,0,0.124531835205993,0.00889513108614232,0.173589584624922,0.0985740855548667,0
1915,69,0,0.115515288788222,0.00755001887504719,0.172027466570293,0.0870979400072281,0.00108420672208168
1916,69,0,0.111658456486043,0.00738916256157635,0.137781287011449,0.0983024082116068,0
1917,69,0,0.110141766630316,0.0054525627044711,0.147176079734219,0.0794019933554817,0.000996677740863787
1918,69,0,0.118948380891311,0.00769477396601475,0.133647335884604,0.0783043862231381,0
1919,69,0,0.113010721529991,0.00724427702115329,0.130002686005909,0.072522159548751,0
1920,69,0,0.115466622929309,0.00377234705592915,0.12956204379562,0.0719973457199735,0
1921,69,0.000682128240109141,0.11869031377899,0.00579809004092769,0.120836820083682,0.0709623430962343,0
1922,69,0,0.127256153144941,0.00565177757520511,0.127847430690447,0.072929542645241,0
1923,69,0,0.115171054988358,0.00376141859215476,0.117709625952845,0.063818471902145,0
1924,69,0,0.118853908737177,0.00336045277679519,0.11042524005487,0.0594993141289438,0
1925,69,0,0.120052338894341,0.00408897612037946,0.0970714050674564,0.0547877591312932,0.000493583415597236
1926,69,0,0.10847620573626,0.00352507610959782,0.114912144301042,0.0426061265744052,0
1927,69,0,0.113213811420983,0.00415006640106242,0.0922337870296237,0.0470776621297038,0
1928,69,0,0.112021427446037,0.00441153300772018,0.090217039196631,0.0413022351797862,0
1929,69,0,0.110833593506088,0.0039025913206369,0.0948685460880583,0.0321507760532151,0
1930,69,0,0.116083496020423,0.00315362667067127,0.0957048140674546,0.0351686364946671,0.000432401268377054
1931,69,0,0.10444815545772,0.00273265522999848,0.0823854903166308,0.0275130648632032,0.000614817091915155
1932,69,0,0.106433677521843,0.00254169976171565,0.096902303415409,0.0263701350277998,0.000476568705321684
1933,69,0,0.121427391376177,0.00247811002808525,0.0885147524587431,0.0265044174029005,0.000500083347224537
1934,69,0,0.112857381708744,0.00167196121049992,0.0823310181263764,0.0238861595798746,0
1935,69,0,0.111091487107029,0.00211939244083363,0.0922112802148612,0.0245299910474485,0.00053715308863026
1936,69,0,0.114091493661584,0.00183722212015433,0.0769508670520231,0.0214956647398844,0
1937,69,0,0.114528677401845,0.00271394970146553,0.074313408723748,0.0174115957637767,0.00053850296176629
1938,69,0,0.115356622998544,0.00145560407569141,0.088586656864547,0.0147031795625804,0
1939,69,0,0.124976992453525,0.00202466408982146,0.0949139723955379,0.0109661561731896,0
1940,69,0,0.129264594389689,0.000758150113722517,0.106399533164754,0.0101147636646567,0
1941,69,0,0.125414103170847,0.00236630383341221,0.0850130039011704,0.00894018205461639,0
1942,69,0,0.129281445853374,0.000728756740999854,0.0907526208731028,0.00829291190736974,0
1943,69,0,0.146341463414634,0.000577283879347669,0.0966867469879518,0.00662650602409639,0
1944,69,0,0.13816951147734,0.000882872277810477,0.0948016826923077,0.00736177884615385,0.000450721153846154
1945,69,0,0.0977537437603993,0.000970604547975596,0.0711409395973154,0.00536912751677852,0
1946,69,0,0.101194805194805,0,0.0769401823437847,0.00322437180342451,0.00044474093840338
1947,69,0,0.0765241217340249,0.000587141598982288,0.0678646934460888,0.00391120507399577,0.000317124735729387
1948,69,0,0.0583417593528817,0.000606673407482305,0.0652545999144202,0.0043859649122807,0
1949,69,0,0.109103826245813,0,0.0911936110511548,0.00312972156270235,0
1950,69,0,0.078616999382589,0,0.0648310662571303,0.00372970601140851,0.000548486178148311
1951,69,0,0.0906578220011056,0,0.0576717693129227,0.00249199003203987,0.000949329536015189
1952,69,0,0.0627643000222568,0.000445136879590474,0.0441982368358351,0.00214438884917798,0.00107219442458899
1953,69,0,0.0700593336376084,0,0.0475447232560932,0.00180093648697323,0.00144074918957858
1954,69,0,0.0650110375275938,0.00033112582781457,0.0424660739354235,0.00116986429574169,0.00187178287318671
1955,69,0,0.0563570784490532,0,0.0348534971644612,0.00106332703213611,0.00177221172022684
1956,69,0,0.0745218729391075,0.00043965706748736,0.0401322001888574,0.00165250236071766,0.00177053824362606
1957,69,0,0.0564456233421751,0.000530503978779841,0.0364789849325932,0.00124617650390846,0.00339866319247763
1958,69,0.000316555872111428,0.0512820512820513,0.000316555872111428,0.0343991179713341,0.000661521499448732,0.00308710033076075
1959,69,0.000603500301750151,0.0563266948300141,0,0.0401866185982398,0.000636199766726752,0.00413529848372389
1960,69,0.000693206575559517,0.0378292731233908,0.000396118043176867,0.0241737084180126,0.00149748636217777,0.00524120226762221
1961,69,0.000382336073408526,0.0358440068820493,0,0.0245959241040056,0.00130508985041662,0.005621925509487
1962,69,0.00112665477419961,0.0215003286076425,0.000375551591399869,0.0137619286790558,0.000803616273229533,0.00873932697137117
1963,69,0.000974399858269112,0.0187793427230047,0.00044290902648596,0.0142263279445727,0.00092378752886836,0.00849884526558892
1964,69,0.00169563374311149,0.0150063586265367,0.000593471810089021,0.00992731785144478,0.000354547066123028,0.0076227619216451
1965,69,0.0037770689944603,0.0184656706395837,0.000251804599630687,0.0134953972651711,0.000446867459111628,0.00920546965769953
1966,69,0.00337239693111879,0.0136582075710311,0.000590169462945789,0.00892857142857143,0,0.0119047619047619
1967,69,0.00374563718396186,0.0136204988507704,0.000425640589086575,0.00824761375220091,0.000463349087202298,0.0127884348067834
1968,69,0.00461409395973154,0.013758389261745,0.000922818791946309,0.0104504504504505,0.000630630630630631,0.0163963963963964
1969,69,0.0064602735128786,0.0121654501216545,0.000671197248091283,0.00707238278180389,0.000261940103029774,0.018161180476731
1970,69,0.00746080979126498,0.00838293234973594,0.000419146617486797,0.00546448087431694,0.000440683941477173,0.0245901639344262
1971,69,0.00818382121498269,0.00975763298709474,0.00110166824047844,0.00649069666810904,0.00043271311120727,0.0251839030722631
1972,69,0.00612162706403544,0.00668546113572292,0.00153040676600886,0.00666154240327953,0.00051242633871381,0.0218635237851226
1973,69,0.00931249493886145,0.00534456231273787,0.00153858612033363,0.00645104277129728,0.000441852244609403,0.0222693531283139
1974,69,0.00887941751021133,0.00408453205469721,0.00124311845142959,0.00622935346861727,0.000566304860783388,0.021330816422841
1975,69,0.0102165151373137,0.00431155684693973,0.00149967194676165,0.00741267262388302,0,0.0167546709991877
1976,69,0.0130368098159509,0.00412193251533742,0.000958588957055215,0.00622639583545984,0.000612432377258344,0.0193936919465142
1977,69,0.0131517582315083,0.00354444548083201,0.00102602369181979,0.00829916032024995,0.000585823081429408,0.0200156219488381
1978,69,0.0113521926210748,0.0256339833379108,0.000732399523940309,0.0230211598746081,0.000685736677115987,0.0181230407523511
1979,69,0.00997573469937989,0.0181540397231958,0.000718971870225577,0.017373241431404,0.000377679161552261,0.0181285997545085
1980,69,0.00984399766413615,0.0167681655126387,0.00100108450821724,0.0187130373378056,0.000970959484508783,0.0180068849854356
1981,69,0.00952536025400961,0.0164454937718798,0.000976960026052267,0.0192800919784204,0.000707526311134695,0.0147696117449368
1982,69,0.0116500041312071,0.0170205734115509,0.000413120713872594,0.0202205882352941,0.000612745098039216,0.0161064425770308
1983,69,0.00958126330731015,0.00842796309439319,0.00106458481192335,0.0152742851820807,0.000558815311539536,0.0182546335102915
1984,69,0.010741419963322,0.0116147061392018,0.00139725788140774,0.0181852445114482,0.000753792518609253,0.0185621407707529
1985,69,0.00781847539729753,0.0125775473782612,0.00135973485170392,0.0179032853451458,0.000461424880029531,0.0154115909929863
1986,69,0.00782169890664424,0.00437342304457527,0.00185029436501262,0.0167587643808316,0.000815291240148564,0.01449406649153
1987,69,0.00889310999827318,0.00673458815403212,0.00319461232947677,0.0150901729849098,0.000736105999263894,0.0163783584836216
1988,69,0.00548662108550688,0.00329197265130413,0.00219464843420275,0.0143884892086331,0.00142108535393907,0.0156319388933298
1989,69,0.0050195678067041,0.00314786455674664,0.00365832907946231,0.0137721337864425,0.000715435521373636,0.012698980504382
1990,69,0.00465234308915581,0.0021992894603282,0.00431399086448993,0.0146167557932264,0.00089126559714795,0.0129233511586453
1991,69,0.00429468120251074,0.00371655104063429,0.00429468120251074,0.015625,0.00106534090909091,0.0115411931818182
1992,69,0.00387694900969237,0.00193847450484619,0.00598398651495997,0.0147894309676256,0.000901794571196681,0.00937866354044549
1993,69,0.00477495799805465,0.00309488018392431,0.00742771244141834,0.0183960908306985,0.00143719459614832,0.00919804541534924
1994,69,0.00505632928235607,0.0018628581566575,0.00754014015789941,0.0169841418785775,0.00168903068405743,0.00591160739420099
1995,69,0.00441864494888234,0.0019927222318489,0.00823080921850632,0.0209971325501804,0.00295994820090648,0.00573489963925631
1996,69,0.00380710659898477,0.00296108291032149,0.00812182741116751,0.0186194368755677,0.00308810172570391,0.00499545867393279
1997,69,0.00329558898090248,0.00253506844684806,0.00853473043772182,0.015437552310983,0.00241792988003348,0.00576583279084907
1998,69,0.00404619404872292,0.00219168844305825,0.00918823231897496,0.0205704882062534,0.00329127811300055,0.00484549277747303
1999,69,0.00373990650233744,0.00220994475138122,0.0079048023799405,0.0160311565981342,0.00461914681641156,0.00398514627298252
2000,69,0.00178022333710956,0.00210390030749312,0.00914387441333549,0.0147696117449368,0.00451048023348368,0.00459892102237552
2001,69,0.00203732377149377,0.00203732377149377,0.00953467525059082,0.0154381581295734,0.00455113332143495,0.00276637515616634
2002,69,0.00183762111593719,0.00100233879051119,0.00868693618443034,0.0116552144037575,0.00617552404975211,0.00269635557101853
2003,69,0.000654557355588283,0.00188185239731631,0.00499099983636066,0.0117520409078676,0.00672826769534404,0.00242217637032385
2004,69,0.00132024094397227,0.00123772588497401,0.00709629507385098,0.00963941449482328,0.00678329168154231,0.00160656908247055
